#OTU ID	taxonomy	ExN.Nereotest.ExN.1	ExN.Nereotest.ExN.2	ExN.Nereotest.ExN.3	ExN.Nereotest.ExN.4	ExN.Nereotest.ExN.5	ExN.Nereotest.Mast.2	ExN.Nereotest.Mast.3	ExN.Nereotest.Mast.4	ExN.Nereotest.Nereo.1	ExN.Nereotest.Nereo.2	ExN.Nereotest.Nereo.3	ExN.Nereotest.Nereo.4	ExN.Nereotest.Nereo.5	ExN.Nereotest.NereoMast.1	ExN.Nereotest.NereoMast.2	ExN.Nereotest.NereoMast.3	ExN.Nereotest.NereoMast.4	ExN.Nereotest.NereoMast.5	Mast.Loneincube.Mast.1	Mast.Loneincube.Mast.2	Mast.Loneincube.Mast.3	Mast.Loneincube.Mast.4	Mast.Loneincube.Mast.5	Nereo.Loneincube.Nereo.1	Nereo.Loneincube.Nereo.2	Nereo.Loneincube.Nereo.3	Nereo.Loneincube.Nereo.4	Nereo.Loneincube.Nereo.5	water.Loneincube.Mast.1	water.Loneincube.Mast.2	water.Loneincube.Mast.3	water.Loneincube.Mast.4	water.Loneincube.Mast.5	water.Loneincube.Nereo.1	water.Loneincube.Nereo.2	water.Loneincube.Nereo.3	water.Loneincube.Nereo.4	Water.Nereotest.ExN.1	Water.Nereotest.ExN.2	Water.Nereotest.ExN.3	Water.Nereotest.ExN.4	Water.Nereotest.ExN.5	Water.Nereotest.Mast.1	Water.Nereotest.Mast.2	Water.Nereotest.Mast.3	Water.Nereotest.Mast.4	Water.Nereotest.Mast.5	Water.Nereotest.Nereo.1	Water.Nereotest.Nereo.2	Water.Nereotest.Nereo.3	Water.Nereotest.Nereo.4	Water.Nereotest.Nereo.5	Water.Nereotest.NereoMast.1	Water.Nereotest.NereoMast.2	Water.Nereotest.NereoMast.3	Water.Nereotest.NereoMast.4	Water.Nereotest.NereoMast.5	Water.Nereotest.H2O.1	Water.Nereotest.H2O.2	Water.Nereotest.H2O.4	Water.Nereotest.H2O.5	YoungNereo.Environmental.Brockton.1	YoungNereo.Environmental.Brockton.2	YoungNereo.Environmental.Brockton.3	YoungNereo.Environmental.Brockton.4	YoungNereo.Environmental.Brockton.5	Nereocystis.Environmental.StarfishInner.1	Nereocystis.Environmental.StarfishInner.2	Nereocystis.Environmental.StarfishInner.3	Nereocystis.Environmental.StarfishInner.4	Nereocystis.Environmental.StarfishOuter2.1	Nereocystis.Environmental.StarfishOuter3.2	Nereocystis.Environmental.StarfishOuter4.3	Nereocystis.Environmental.StarfishOuter5.4	Water.Environmental.StarfishInner.2	Water.Environmental.StarfishInner.3	Water.Environmental.StarfishOuter.1	Water.Environmental.StarfishOuter.2	Mast.Environmental.Brockton.1	Mast.Environmental.Brockton.2	Mast.Environmental.Brockton.3	Mast.Environmental.Brockton.4	Mast.Environmental.Brockton.5	OldNereo.Environmental.Brockton.1	OldNereo.Environmental.Brockton.2	OldNereo.Environmental.Brockton.3	OldNereo.Environmental.Brockton.4	OldNereo.Environmental.Brockton.5
2855	Bacteria; __Chlamydiae; __Chlamydiae; __Chlamydiales; __Simkaniaceae; __uncultured	6	8	28	0	5	0	33	16	0	210	0	136	27	14	12	0	15	16	0	0	0	0	0	5	41	0	7	0	0	12	0	0	66	96	0	6	67	304	407	553	1067	461	8	138	318	77	418	280	1001	40	1107	725	24	741	663	305	555	470	1593	627	2711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
22493	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Alteromonadales; __Alteromonadaceae; __Alteromonas	35	211	76	17	66	13	128	44	0	70	82	94	60	2777	34	58	125	30	0	0	0	0	0	13	75	0	16	0	0	0	0	0	148	36	0	0	0	672	95	101	819	652	6	158	492	91	274	102	338	359	488	1187	311	1124	665	985	54	233	1114	62	132	0	6	0	0	0	0	5	6	0	11	10	0	13	10	0	0	0	0	0	0	0	5	0	0	5	0	34
23123	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __Dokdonia	8	42	3201	0	809	48	78	40	9	36	20	141	388	531	554	18	39	43	0	0	12	0	0	470	2804	833	159	35	0	0	0	0	13	16	0	0	0	15	0	9	5	35	15	0	0	11	7	13	275	21	318	48	63	87	88	100	16	0	0	0	0	757	12	11	10	267	0	0	0	0	17	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	12	6
20119	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae; __Roseobacter	23	29	27	0	29	11	79	69	0	69	82	80	11	106	1891	545	867	137	23	21	23	150	35	316	502	2189	625	24	0	8	0	0	65	45	41	47	13	51	0	0	0	21	8	0	32	55	15	17	344	79	621	34	187	471	786	808	37	0	5	5	0	7	22	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	0	9	0	0	6	0
19378	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Caulobacterales; __Hyphomonadaceae; __Litorimonas	0	11	41	7	43	0	79	15	22	8	15	0	33	158	86	0	5	30	11	9	36	7	11	31	6	20	12	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	34	30	11	21	30	0	9	7	0	0	0	0	0	0	16	71	45	49	14	7	67	482	1627	864	4603	297	35	0	12	0	0	7	0	5	0	0	755	1561	304	5	27
20638	Bacteria; __Verrucomicrobia; __Verrucomicrobiae; __Verrucomicrobiales; __Rubritaleaceae; __Rubritalea; __uncultured_bacterium	21	1914	140	35	16	10	8	111	0	0	6	8	5	261	57	0	33	80	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	207	162	69	17	47	0	0	29	22	160	6	61	0	0	35	17	108	5	701	8	0	0	0	0	1140	335	799	728	2097	73	55	194	215	320	637	220	83	0	11	0	0	0	0	0	0	0	50	14	305	0	5
15985	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __Dokdonia	8	140	4359	0	777	14	269	26	6	76	18	24	484	90	374	0	34	71	0	0	23	0	0	341	1278	818	647	20	0	0	0	0	0	5	0	0	6	6	0	19	5	25	11	0	7	11	15	8	352	27	311	51	21	141	82	89	17	0	21	0	0	184	0	11	9	229	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	7	0	0	5	0
21410	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __Dokdonia; __uncultured_bacterium	10	117	4605	0	755	30	184	33	11	70	8	41	527	137	258	6	28	48	18	52	41	12	26	264	1098	712	573	17	0	0	0	0	0	17	0	0	0	7	5	14	7	29	6	9	19	14	5	9	268	11	296	68	24	158	74	108	28	0	5	0	0	121	7	6	9	227	0	0	6	0	0	5	0	0	0	0	0	0	0	0	12	0	35	8	0	0	0	0
22521	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Alteromonadales; __Alteromonadaceae; __Glaciecola; __uncultured_bacterium	0	0	0	0	0	11	0	0	0	0	0	0	27	0	0	0	0	0	12	0	8	0	0	0	0	0	0	0	1737	3358	1038	78	0	0	0	0	0	0	0	0	0	0	0	1547	1070	1511	0	0	0	0	0	8	143	0	17	0	10	0	0	0	0	0	0	34	0	0	0	5	5	0	5	8	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	7
7698	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodospirillales; __Rhodospirillaceae; __uncultured; __uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	222	10	0	0	0	0	0	463	380	707	135	1301	1225	11	223	24	91	110	288	37	0	6	443	0	14	12	0	0	808	1651	380	2047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	9
21931	Bacteria; __Planctomycetes; __Planctomycetacia; __Planctomycetales; __Planctomycetaceae; __Blastopirellula; __uncultured_planctomycete	0	0	46	30	149	9	0	0	295	406	306	54	56	0	204	0	57	19	0	0	15	0	0	1427	301	567	334	10	0	0	0	0	21	20	0	0	7	0	0	0	0	0	0	0	0	0	0	186	42	0	18	43	8	6	6	14	6	0	0	0	0	0	53	14	6	9	0	0	37	0	0	7	0	0	0	9	0	10	0	0	0	0	0	2796	1556	898	66	29
9358	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Chromatiales; __Granulosicoccaceae; __Granulosicoccus; __uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	461	2264	516	1092	4189	697	330	0	12	0	0	0	0	0	0	0	0	0	47	0	0
2857	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Oceanospirillales; __Alcanivoracaceae; __Kangiella; __uncultured_bacterium	16	168	242	40	323	882	1890	996	6	316	92	452	230	157	60	19	636	757	7	0	14	0	0	0	6	0	7	0	0	0	0	0	0	0	0	0	6	38	16	28	204	78	0	188	288	22	204	66	39	0	46	68	138	110	164	14	46	64	100	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
11828	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Oceanospirillales; __Oceanospirillaceae; __Oceanobacter; __uncultured_gamma_proteobacterium	11	5	6	24	58	5	17	47	0	16	73	10	0	359	0	6	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	2677	697	8	230	149	39	240	116	14	0	7	20	260	91	193	17	30	872	66	9	2376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
19124	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Caulobacterales; __Hyphomonadaceae; __Litorimonas	0	0	182	0	1330	0	37	9	30	2851	296	97	71	0	460	0	209	73	0	0	0	0	0	109	144	118	535	11	0	0	0	0	159	46	0	46	48	0	0	0	0	0	0	0	0	14	0	333	383	41	22	23	5	87	28	27	7	0	0	0	0	0	6	9	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	27	258	41	16	16
18699	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Alteromonadales; __Pseudoalteromonadaceae; __Pseudoalteromonas	72	0	34	5	125	7	81	255	0	194	452	90	12	771	13	198	74	361	0	0	0	83	0	9	10	7	5	0	0	12	0	0	22	8	7	0	0	0	0	0	10	33	0	179	60	48	15	19	73	22	367	29	607	22	276	33	2683	11	22	14	6	0	63	36	38	8	0	43	65	15	11	8	6	12	47	6	10	0	10	18	6	14	11	18	14	7	0	10
21445	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __uncultured; __unidentified_eubacterium_SCB49	12	48	3765	6	83	6	27	50	18	80	24	85	420	11	43	0	0	47	0	0	5	0	0	41	131	64	526	18	0	0	0	0	30	0	0	0	29	8	0	13	12	0	0	7	0	18	0	152	732	34	184	97	0	16	27	0	0	0	12	0	0	31	59	43	29	5	0	0	340	0	31	0	11	0	0	0	0	10	0	0	0	0	0	102	40	36	0	206
12614	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae; __Oceanibulbus	0	194	20	0	23	10	0	14	0	33	10	8	109	13	16	0	34	14	0	0	21	45	0	1328	5	0	0	0	0	0	0	0	0	243	0	0	0	108	110	44	35	364	0	18	15	87	18	1654	1005	43	269	246	17	39	5	264	60	130	954	0	62	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	19	0
21961	Bacteria; __Planctomycetes; __Planctomycetacia; __Planctomycetales; __Planctomycetaceae; __Blastopirellula; __uncultured_planctomycete	0	0	44	14	23	0	22	10	9	15	13	6	120	8	30	0	7	0	0	0	37	0	0	4184	16	22	142	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	13	14	0	10	56	18	6	27	0	0	0	6	0	0	0	22	12	0	5	14	12	180	38	13	97	624	58	0	9	0	10	0	0	0	0	0	322	568	512	106	229
14002	Bacteria; __Cyanobacteria; __Cyanobacteria; __SubsectionII; __FamilyII; __Pleurocapsa; __uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	167	73	690	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	12	0	8	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	19	307	27	5937	0	0	0	0	0
9399	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Thiotrichales; __Piscirickettsiaceae; __Methylophaga; __uncultured_Methylophaga_sp.	0	34	44	5	40	0	14	10	0	55	0	20	46	14	7	0	11	0	0	0	0	0	0	85	15	0	99	0	0	0	0	0	31	26	0	0	61	661	53	81	146	871	0	142	127	53	80	359	806	33	304	478	45	120	66	26	28	503	1686	70	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
12484	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	886	887	1198	783	2373	0	0	0	0	0	0	28	5	0	0	0	0	0	0	0	0	0	0	0	0	134	175	243	251	0	0	0	0	7	15	23	34	18	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	54	42	124	0	18	0	0	0	0	26
9892	Bacteria; __Bacteroidetes; __Sphingobacteriia; __Sphingobacteriales; __Saprospiraceae; __uncultured; __uncultured_bacterium	11	0	9	0	0	9	6	57	0	433	5	280	268	18	0	0	17	72	49	0	14	0	5	156	442	98	62	5	0	0	0	0	870	1192	12	395	0	0	0	0	6	5	0	0	0	0	5	157	49	143	769	145	381	73	367	6	170	0	6	0	0	0	39	14	15	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0
891	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Alteromonadales; __Alteromonadaceae; __uncultured; __uncultured_bacterium	98	426	49	0	7	67	28	55	0	100	9	52	41	6	980	598	56	3144	0	0	0	0	0	0	0	55	33	0	0	0	0	0	8	0	33	12	0	0	12	0	0	0	0	18	0	13	0	0	33	0	48	24	0	199	423	33	42	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13790	Bacteria; __Verrucomicrobia; __Verrucomicrobiae; __Verrucomicrobiales; __Rubritaleaceae; __Rubritalea; __uncultured_bacterium	9	0	0	22	5	0	0	6	0	57	0	0	22	0	67	0	0	6	17	0	7	0	0	221	137	85	60	0	283	0	0	0	27	141	0	36	21	49	87	8	31	128	0	0	0	83	89	143	1764	0	0	220	17	1298	12	55	27	0	0	0	0	0	77	42	7	10	0	0	32	0	0	0	0	0	0	11	0	9	7	0	10	6	9	163	206	524	41	16
8987	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Caulobacterales; __Hyphomonadaceae; __uncultured; __uncultured_bacterium	18	50	45	0	27	0	18	27	0	8	0	12	16	36	36	0	30	12	16	26	73	109	302	171	32	30	76	0	0	81	0	0	21	16	0	0	57	894	77	86	64	536	13	154	312	102	734	102	230	23	142	141	121	207	105	288	38	101	440	23	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7
21184	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __Polaribacter_4	0	7	7	0	0	0	19	11	0	19	0	0	48	65	32	0	101	12	18	12	39	69	34	85	85	28	16	0	258	409	10	0	32	57	0	26	0	11	8	0	19	7	7	299	788	278	576	140	52	0	34	160	251	480	941	319	282	0	0	0	0	0	13	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	7	0	17
7141	Bacteria; __Bacteroidetes; __Sphingobacteriia; __Sphingobacteriales; __Saprospiraceae; __Lewinella; __uncultured_bacterium	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	10	8	0	10	0	0	0	0	0	0	0	0	0	0	0	81	45	0	0	0	0	0	0	0	0	0	0	0	15	0	17	0	0	0	0	0	2139	1490	1977	70	0
13128	Bacteria; __Bacteroidetes; __Sphingobacteriia; __Sphingobacteriales; __Saprospiraceae; __uncultured	0	0	412	5	19	0	45	0	0	83	19	36	461	16	39	0	7	11	0	0	25	0	0	608	1031	53	765	22	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	6	30	25	6	29	0	7	0	0	0	0	18	109	50	0	36	0	0	717	11	15	157	347	17	0	0	0	7	0	0	0	0	0	168	96	57	8	243
3055	Bacteria; __Actinobacteria; __Acidimicrobiia; __Acidimicrobiales; __uncultured; __uncultured; __uncultured_bacterium	0	0	0	0	0	16	0	0	0	44	0	5	0	0	31	0	29	10	54	70	308	134	211	9	13	1277	56	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	28	12	13	26	5	9	0	0	0	10	13	8	14	8	0	0	0	0	0	33	0	0	0	0	0	53	0	5	20	0	5	0	0	0	0	42	44	165	103	11	145	2360	98	50	0
8717	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae	0	15	731	0	0	34	177	15	8	37	12	11	283	29	408	0	1019	26	7	5	13	60	8	783	75	695	70	0	0	0	0	0	14	127	0	37	7	0	0	0	0	6	0	0	5	5	6	18	110	0	66	55	9	46	14	78	8	0	0	0	0	72	55	11	16	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	23	54	15	9
8641	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae; __Pontivivens	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	9	0	0	21	6	0	2566	58	960	0	0	0	0	0	0	22	808	0	888	0	0	0	0	0	0	0	0	0	0	0	14	0	23	7	5	40	0	0	0	0	0	0	0	0	0	6	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	20	0
14646	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __Polaribacter_4	0	0	9	0	0	0	0	7	18	89	5	9	220	59	36	0	202	10	17	0	6	0	0	253	238	147	84	0	0	0	0	0	28	160	0	59	0	0	0	6	7	17	0	15	7	7	13	374	163	0	98	496	333	525	1230	293	100	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	11
16347	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __Flavicella; __uncultured_bacterium	0	0	0	0	0	0	44	0	0	0	0	0	0	32	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4870	0	0	0	0	0	0	21	0	0	32	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45
16803	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __Maribacter	0	0	0	0	0	6	10	0	0	0	0	0	0	125	126	0	9	6	66	636	560	739	417	545	78	156	0	0	0	66	0	5	0	100	0	22	0	0	0	0	0	0	0	142	127	126	99	0	0	0	6	12	64	358	143	165	82	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	37	17	194	44	0	0	0	0	9	20
21509	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __Dokdonia; __Dokdonia_genika	0	0	0	10	12	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	8	0	0	294	0	25	107	0	0	0	0	0	0	31	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	6	40	39	7	7	0	13	970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3162	72	353	25	41
6052	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Oceanospirillales; __Oceanospirillaceae; __Neptuniibacter	10	232	148	0	51	0	0	14	0	155	0	23	34	38	23	0	0	8	0	0	0	0	0	7	11	0	47	0	0	0	0	0	0	0	0	0	0	189	70	36	284	393	0	95	63	89	131	155	370	0	52	66	42	30	200	59	9	403	1408	46	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12020	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __Winogradskyella	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	17	23	5	39	6	0	5	0	0	0	81	11	13	0	0	0	0	0	0	0	0	0	0	7	797	476	3244	324	0	0	0	0	0	0	46	34	14	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5	0	0	0	0	0
21510	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __Dokdonia	0	0	392	8	72	0	7	58	0	306	5	100	143	20	347	0	26	9	13	0	23	12	9	737	145	294	337	10	0	0	0	0	72	58	0	7	38	0	0	0	0	30	0	7	7	10	8	272	215	9	91	51	38	44	58	24	12	0	17	0	0	36	70	47	18	0	0	0	0	0	0	0	0	0	0	7	0	6	26	0	0	0	0	241	53	413	26	30
20183	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae; __Sulfitobacter	0	23	504	9	6	12	42	12	5	49	6	6	95	294	85	0	7	225	0	0	12	0	0	382	80	126	13	0	0	0	0	0	36	55	0	10	7	5	0	0	0	12	0	5	8	5	8	0	217	63	175	40	23	20	15	20	5	0	7	0	0	379	130	208	134	327	0	0	7	0	20	0	6	0	0	5	0	0	0	0	0	0	0	448	211	423	19	21
14453	Bacteria; __Planctomycetes; __Planctomycetacia; __Planctomycetales; __Planctomycetaceae; __Planctomyces; __uncultured_Planctomycetaceae_bacterium	0	13	1289	0	1031	18	12	0	13	720	84	54	64	10	223	0	110	19	83	0	28	14	7	122	83	224	238	16	0	5	0	0	14	8	0	0	0	0	0	0	0	0	0	10	19	5	13	13	37	0	6	13	0	8	11	35	8	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	86	8	0	0
8862	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Caulobacterales; __Hyphomonadaceae; __Maricaulis	0	14	53	0	20	0	0	0	0	5	0	10	22	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	5	0	0	0	31	108	26	122	965	606	0	104	45	30	433	31	105	0	85	754	0	108	26	9	7	846	219	68	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
19817	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __Flavicella; __uncultured_bacterium	0	0	26	0	0	0	0	6	0	6	0	0	6	0	0	0	16	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	70	0	0	7	96	0	0	0	5	0	0	64	56	0	498	409	171	110	1811	53	1471	0	0	0	0	0	38	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0
277	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhizobiales; __Phyllobacteriaceae; __Hoeflea	13	42	50	0	50	0	24	33	0	6	9	20	72	51	119	122	165	16	0	0	6	0	14	11	27	0	341	0	0	12	0	0	27	11	10	5	37	367	20	64	108	171	0	120	154	28	130	386	126	42	271	251	491	228	231	113	52	144	98	24	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
20184	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae; __Sulfitobacter; __uncultured_bacterium	0	15	88	0	0	7	70	8	12	14	13	0	125	41	632	0	84	16	112	259	179	329	170	696	489	661	146	13	0	5	0	0	7	33	0	8	0	0	0	0	0	0	0	10	10	11	5	20	93	0	13	19	12	17	20	32	5	0	0	0	0	56	46	26	14	10	0	0	0	0	0	0	0	0	0	0	0	0	21	11	21	7	6	21	9	118	17	7
18806	Bacteria; __Verrucomicrobia; __Verrucomicrobiae; __Verrucomicrobiales; __Verrucomicrobiaceae; __Persicirhabdus; __uncultured_bacterium	0	0	0	30	0	0	0	0	0	8	0	0	0	0	0	0	18	0	7	0	0	0	0	76	5	350	12	0	0	0	0	0	37	0	0	7	15	0	0	0	0	0	0	0	0	5	7	0	442	0	6	26	0	14	0	72	0	0	0	0	0	7	110	44	11	12	0	7	736	0	115	0	25	5	0	11	0	7	0	0	0	0	0	1421	242	730	0	158
17730	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae; __uncultured; __uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	22	16	0	0	0	0	0	0	102	0	0	349	14	7	18	283	289	65	46	75	214	0	54	10	49	147	146	342	141	275	1130	0	223	74	291	78	37	121	6	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	6	15	0	11	0	0	0	0	0	0	10
21833	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __Wenyingzhuangia	0	0	0	0	0	0	22	17	0	0	0	0	0	17	0	0	6	0	0	0	6	51	26	0	0	0	0	0	0	89	0	29	0	0	0	0	0	0	0	0	0	0	30	89	1738	410	1445	0	0	0	0	9	5	0	25	265	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
16630	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __Muricauda	0	55	30	0	14	0	5	0	0	7	13	7	66	23	39	0	18	0	0	0	0	0	21	265	112	36	18	0	0	0	0	0	25	72	0	0	12	213	42	49	62	254	0	260	71	184	287	300	218	74	164	371	55	270	378	143	43	52	333	14	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
13544	Bacteria; __Verrucomicrobia; __Verrucomicrobiae; __Verrucomicrobiales; __Rubritaleaceae; __Rubritalea; __uncultured_bacterium	6	760	62	17	0	5	8	32	0	0	0	0	0	120	17	0	13	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	47	24	12	20	0	0	13	5	67	0	29	0	0	7	0	42	0	262	6	0	0	0	0	508	119	282	261	916	34	22	70	116	138	237	44	38	0	0	0	0	0	0	0	0	0	11	9	110	0	0
16030	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __Dokdonia; __uncultured_bacterium	0	31	1825	0	240	7	120	13	0	26	0	20	115	78	67	0	8	14	0	0	0	0	0	119	501	564	66	0	0	0	0	0	8	0	0	0	0	5	0	8	10	11	7	0	0	0	0	0	83	0	108	26	10	58	24	17	13	0	0	0	0	136	7	6	16	80	0	0	0	0	9	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
